price,date,bedrooms,sqft_lot,standard
190000.0,2014-09-06,2,6000,low_standard
190000.0,2014-11-19,3,8316,low_standard
190000.0,2014-05-30,3,11745,low_standard
190000.0,2014-11-20,3,9452,low_standard
190000.0,2015-04-29,3,7610,low_standard
190000.0,2015-01-20,1,77603,low_standard
190000.0,2014-06-04,5,10284,low_standard
190500.0,2015-03-09,3,1150,low_standard
190500.0,2014-08-12,3,10155,low_standard
190848.0,2015-03-19,4,7904,low_standard
191000.0,2015-03-19,2,5000,low_standard
191000.0,2015-04-28,3,5525,low_standard
191000.0,2014-06-27,2,3400,low_standard
191000.0,2014-05-06,3,8850,low_standard
191000.0,2014-12-15,3,8255,low_standard
191950.0,2015-02-24,2,1302,low_standard
192000.0,2014-05-12,2,10540,low_standard
192000.0,2014-10-30,2,7380,low_standard
192000.0,2014-11-26,3,10361,low_standard
192500.0,2014-06-18,3,8580,low_standard
192500.0,2014-05-20,2,7692,low_standard
192500.0,2014-10-20,1,63737,low_standard
192500.0,2014-12-09,3,9750,low_standard
192500.0,2014-10-08,3,7205,low_standard
192950.0,2014-07-16,3,3330,low_standard
193000.0,2014-11-19,2,8640,low_standard
193000.0,2015-03-26,2,2550,low_standard
193000.0,2014-07-18,3,10761,low_standard
193000.0,2014-06-03,3,9048,low_standard
193000.0,2014-10-24,3,7000,low_standard
193000.0,2015-03-20,2,6774,low_standard
193000.0,2014-11-06,2,9000,low_standard
193500.0,2014-10-16,2,15996,low_standard
194000.0,2014-07-29,3,6440,low_standard
194000.0,2014-05-20,1,1060,low_standard
194000.0,2014-10-15,3,6050,low_standard
194000.0,2014-09-25,3,7955,low_standard
194000.0,2014-06-24,3,7577,low_standard
194000.0,2014-11-05,3,5000,low_standard
194000.0,2015-03-10,4,7700,low_standard
194000.0,2014-08-29,3,10488,low_standard
194250.0,2014-10-30,3,8834,low_standard
194820.0,2014-11-21,3,32700,low_standard
194900.0,2014-07-11,2,6697,low_standard
194990.0,2014-10-13,6,7144,low_standard
195000.0,2015-05-04,2,5100,low_standard
195000.0,2014-11-25,2,9520,low_standard
195000.0,2015-04-08,3,9554,low_standard
195000.0,2014-11-06,3,14777,low_standard
195000.0,2014-11-19,2,5280,low_standard
195000.0,2014-05-25,3,8459,low_standard
195000.0,2014-09-19,3,4350,low_standard
195000.0,2014-10-21,3,9628,low_standard
195000.0,2014-05-21,2,3899,low_standard
195000.0,2014-08-25,3,8726,low_standard
195000.0,2014-09-20,3,5525,low_standard
195000.0,2014-12-15,3,22489,low_standard
195000.0,2014-06-27,2,8100,low_standard
195000.0,2014-08-20,3,9600,low_standard
195000.0,2015-04-27,3,6110,low_standard
195000.0,2014-07-07,2,27007,low_standard
195000.0,2015-04-02,4,7694,low_standard
195000.0,2015-04-26,3,6967,low_standard
195000.0,2014-05-09,2,18000,low_standard
195000.0,2014-11-07,2,7861,low_standard
195000.0,2014-05-21,3,7350,low_standard
195000.0,2014-08-07,3,7875,low_standard
195000.0,2014-11-07,3,8400,low_standard
195000.0,2014-12-29,3,5200,low_standard
195000.0,2014-10-14,3,7615,low_standard
195000.0,2014-10-29,4,9948,low_standard
195000.0,2015-02-25,2,2553,low_standard
195000.0,2015-02-20,3,8378,low_standard
195000.0,2015-03-06,3,7560,low_standard
195000.0,2015-05-05,3,7800,low_standard
195000.0,2014-07-10,2,10400,low_standard
195000.0,2014-11-10,3,8235,low_standard
195500.0,2014-10-24,4,8636,low_standard
195700.0,2014-11-06,3,5200,low_standard
196000.0,2015-01-28,3,9600,low_standard
196000.0,2015-03-26,3,8470,low_standard
196000.0,2014-09-12,3,19600,low_standard
196000.0,2015-03-04,3,6719,low_standard
196000.0,2014-07-22,3,11576,low_standard
196000.0,2015-03-26,3,7400,low_standard
196000.0,2015-03-06,3,18568,low_standard
196440.0,2014-05-30,3,7352,low_standard
196500.0,2014-09-26,3,7000,low_standard
196500.0,2014-06-25,3,9000,low_standard
196700.0,2014-11-12,2,9994,low_standard
196900.0,2015-02-13,3,7500,low_standard
197000.0,2015-02-24,4,11175,low_standard
197000.0,2014-05-06,3,7735,low_standard
197000.0,2015-03-30,2,8636,low_standard
197000.0,2015-03-11,4,13200,low_standard
197000.0,2014-10-06,3,17630,low_standard
197200.0,2015-01-20,3,8775,low_standard
197400.0,2015-04-09,3,7575,low_standard
197500.0,2014-06-19,3,5412,low_standard
197500.0,2015-03-17,2,8860,low_standard
197500.0,2014-05-15,3,3090,low_standard
198000.0,2015-04-08,3,5185,low_standard
198000.0,2014-08-07,2,14200,low_standard
198000.0,2014-07-17,3,6318,low_standard
198000.0,2014-07-03,4,7200,low_standard
198000.0,2014-06-17,3,7347,low_standard
198400.0,2014-10-21,3,8645,low_standard
198500.0,2014-11-05,3,7137,low_standard
198500.0,2015-03-06,2,9600,low_standard
198900.0,2014-09-15,2,18700,low_standard
199000.0,2014-08-28,4,11730,low_standard
199000.0,2014-09-12,4,6400,low_standard
199000.0,2014-10-16,4,9477,low_standard
199000.0,2014-05-21,4,8120,low_standard
199000.0,2014-06-24,3,8512,low_standard
199000.0,2015-02-20,4,10521,low_standard
199000.0,2014-07-14,3,9100,low_standard
199000.0,2014-09-10,3,9871,low_standard
199000.0,2015-03-29,3,21262,low_standard
199000.0,2015-02-17,2,15120,low_standard
199000.0,2014-08-13,3,17390,low_standard
199000.0,2014-05-24,2,7200,low_standard
199000.0,2014-07-18,3,12145,low_standard
199000.0,2015-02-11,3,6725,low_standard
199129.0,2014-09-29,3,33664,low_standard
199400.0,2014-08-13,2,4000,low_standard
199500.0,2014-12-04,3,5200,low_standard
199500.0,2015-02-24,3,8901,low_standard
199500.0,2014-09-09,4,8116,low_standard
199500.0,2014-06-10,3,9812,low_standard
199900.0,2014-07-17,5,11232,low_standard
199900.0,2015-02-16,4,12000,low_standard
199900.0,2014-11-14,1,7140,low_standard
199950.0,2014-08-08,2,5200,low_standard
199950.0,2014-12-26,2,10057,low_standard
199950.0,2014-09-17,2,20917,low_standard
199950.0,2014-06-02,3,7245,low_standard
199950.0,2015-04-03,3,9480,low_standard
199950.0,2014-10-04,3,6225,low_standard
199950.0,2014-08-11,1,4800,low_standard
199950.0,2015-01-20,3,2132,low_standard
199950.0,2014-11-05,3,7260,low_standard
199950.0,2014-12-15,2,18537,low_standard
199950.0,2014-07-31,3,6600,low_standard
199950.0,2015-04-09,3,10317,low_standard
199950.0,2014-06-23,5,8750,low_standard
199950.0,2014-07-16,3,13590,low_standard
199988.0,2014-11-24,2,5000,low_standard
199990.0,2014-07-11,2,6430,low_standard
199990.0,2014-07-07,3,8560,low_standard
199990.0,2015-01-16,3,5200,low_standard
199999.0,2014-12-23,3,10815,low_standard
200000.0,2015-01-29,2,9600,low_standard
200000.0,2014-07-14,1,1157,low_standard
200000.0,2014-12-18,3,10454,low_standard
200000.0,2014-06-25,3,4800,low_standard
200000.0,2014-05-20,3,5000,low_standard
200000.0,2015-01-12,4,7210,low_standard
200000.0,2015-02-25,4,8000,low_standard
200000.0,2014-12-22,2,5250,low_standard
200000.0,2014-05-27,4,9600,low_standard
200000.0,2014-06-04,3,15837,low_standard
200000.0,2014-11-05,2,8520,low_standard
200000.0,2014-06-11,2,4700,low_standard
200000.0,2015-03-17,3,213008,low_standard
200000.0,2015-03-26,3,10703,low_standard
200000.0,2015-05-05,2,1898,low_standard
200000.0,2014-11-11,2,13052,low_standard
200000.0,2015-01-06,3,4380,low_standard
200000.0,2015-02-12,4,4822,low_standard
200000.0,2014-10-22,2,55764,low_standard
200000.0,2014-06-20,2,6600,low_standard
200000.0,2015-01-23,2,7200,low_standard
200000.0,2015-03-09,3,7590,low_standard
200000.0,2014-10-16,2,2693,low_standard
200000.0,2014-06-23,3,9600,low_standard
200000.0,2015-03-30,3,10132,low_standard
200000.0,2015-03-02,3,10051,low_standard
200000.0,2014-06-19,3,8340,low_standard
200000.0,2015-04-02,4,42966,low_standard
200000.0,2014-07-30,4,7467,low_standard
200000.0,2015-03-27,3,7905,low_standard
200000.0,2015-01-16,2,7200,low_standard
200000.0,2014-06-20,3,7420,low_standard
200000.0,2015-03-27,4,8160,low_standard
200000.0,2014-05-21,4,5200,low_standard
200000.0,2014-07-29,3,5757,low_standard
200000.0,2014-11-21,3,5600,low_standard
200000.0,2014-08-18,5,15525,low_standard
200000.0,2015-02-25,3,8925,low_standard
200000.0,2014-08-04,2,8000,low_standard
200000.0,2015-01-15,4,8638,low_standard
200000.0,2014-10-20,3,7500,low_standard
200000.0,2014-09-08,3,8108,low_standard
200000.0,2015-04-23,4,13235,low_standard
200000.0,2014-06-25,3,6833,low_standard
200000.0,2014-07-10,4,6630,low_standard
200000.0,2014-09-05,2,5985,low_standard
200000.0,2014-08-22,2,8665,low_standard
200000.0,2014-10-21,3,10588,low_standard
200000.0,2014-11-13,1,9600,low_standard
200000.0,2014-05-23,4,11507,low_standard
200000.0,2015-03-04,2,8100,low_standard
200000.0,2014-08-06,2,6227,low_standard
200000.0,2014-12-29,3,31564,low_standard
200000.0,2015-02-27,3,7896,low_standard
200000.0,2014-06-06,2,9610,low_standard
200126.0,2014-09-11,3,15463,low_standard
200450.0,2015-03-18,3,9130,low_standard
200500.0,2015-03-24,3,14972,low_standard
200500.0,2014-06-26,3,9346,low_standard
201000.0,2014-07-31,3,25277,low_standard
201000.0,2014-09-17,3,15273,low_standard
201000.0,2014-10-23,5,78408,low_standard
201000.0,2014-05-12,3,9750,low_standard
201000.0,2014-10-08,3,9682,low_standard
201000.0,2014-09-04,3,22443,low_standard
201000.0,2015-05-01,3,7576,low_standard
201000.0,2014-12-17,4,8100,low_standard
201500.0,2014-07-08,3,5000,low_standard
201500.0,2014-05-09,3,8320,low_standard
201700.0,2015-03-26,3,9576,low_standard
202000.0,2014-07-01,1,833,low_standard
202000.0,2014-12-10,3,9750,low_standard
202000.0,2015-04-06,2,6550,low_standard
202000.0,2014-11-20,3,9081,low_standard
202000.0,2014-06-26,2,7569,low_standard
202000.0,2014-07-14,1,5650,low_standard
202000.0,2014-12-29,2,7200,low_standard
202000.0,2015-01-27,2,7844,low_standard
202200.0,2014-09-24,2,2159,low_standard
202500.0,2015-04-06,3,9898,low_standard
202500.0,2014-10-17,3,8576,low_standard
202500.0,2014-12-22,3,8316,low_standard
202950.0,2014-10-28,2,5144,low_standard
203000.0,2014-11-06,2,9067,low_standard
203000.0,2014-06-20,3,7156,low_standard
203000.0,2014-11-19,3,7500,low_standard
203000.0,2015-03-10,3,9120,low_standard
203000.0,2014-08-27,3,8000,low_standard
203000.0,2015-02-06,3,7500,low_standard
203000.0,2014-08-21,2,6650,low_standard
203000.0,2015-05-04,3,6500,low_standard
203000.0,2014-07-24,3,9145,low_standard
203000.0,2015-01-15,3,9000,low_standard
203000.0,2015-03-29,3,6000,low_standard
203700.0,2014-08-22,2,2500,low_standard
203700.0,2015-03-16,3,7958,low_standard
204000.0,2014-08-25,3,12070,low_standard
204000.0,2015-04-14,3,12500,low_standard
204000.0,2015-02-27,3,7140,low_standard
204000.0,2015-03-26,3,8000,low_standard
204000.0,2015-03-02,2,13444,low_standard
204000.0,2015-02-18,3,7405,low_standard
204250.0,2015-01-20,3,7708,low_standard
204555.0,2015-03-09,3,15000,low_standard
204700.0,2014-05-15,4,9987,low_standard
204750.0,2015-05-13,2,7575,low_standard
204900.0,2015-03-11,3,8245,low_standard
204950.0,2014-06-17,4,9344,low_standard
204950.0,2014-08-26,2,11429,low_standard
204995.0,2014-10-23,2,8185,low_standard
205000.0,2015-01-21,4,8063,low_standard
205000.0,2014-07-26,2,4397,low_standard
205000.0,2014-06-25,3,8498,low_standard
205000.0,2014-07-17,3,7210,low_standard
205000.0,2014-11-20,3,3118,low_standard
205000.0,2015-05-12,3,5000,low_standard
205000.0,2015-04-15,3,7700,low_standard
205000.0,2014-06-13,3,6566,low_standard
205000.0,2014-08-20,3,8366,low_standard
205000.0,2014-11-13,3,7014,low_standard
205000.0,2015-02-03,3,8631,low_standard
205000.0,2014-07-19,3,7467,low_standard
205000.0,2014-06-20,3,7314,low_standard
205000.0,2014-08-19,3,7980,low_standard
205000.0,2014-07-11,3,8585,low_standard
205000.0,2014-12-31,4,6621,low_standard
205000.0,2014-06-25,3,8750,low_standard
205000.0,2014-08-22,3,11419,low_standard
205000.0,2014-07-29,4,13320,low_standard
205000.0,2015-02-13,4,8175,low_standard
205000.0,2015-02-20,3,952,low_standard
205000.0,2014-07-08,3,8240,low_standard
205000.0,2014-10-29,3,10185,low_standard
205000.0,2014-08-26,3,10708,low_standard
205000.0,2014-05-08,2,5040,low_standard
205000.0,2015-04-21,3,9880,low_standard
205000.0,2015-03-18,2,5100,low_standard
205000.0,2014-10-09,4,65340,low_standard
205000.0,2015-02-01,2,1020,low_standard
205000.0,2015-01-21,3,7295,low_standard
205000.0,2014-05-16,5,5200,low_standard
205000.0,2014-07-01,3,8239,low_standard
205000.0,2015-05-08,3,8579,low_standard
205000.0,2014-12-11,3,5025,low_standard
205000.0,2015-03-11,3,8342,low_standard
205000.0,2014-07-15,2,8000,low_standard
205000.0,2014-10-22,3,7000,low_standard
205000.0,2014-12-04,3,6980,low_standard
205000.0,2014-09-09,3,8800,low_standard
205000.0,2015-03-05,4,7920,low_standard
205000.0,2015-04-02,4,4500,low_standard
205000.0,2014-09-10,3,8384,low_standard
205425.0,2014-06-23,2,6780,low_standard
205500.0,2014-08-18,2,6400,low_standard
205500.0,2015-02-27,3,8748,low_standard
205950.0,2014-08-11,3,8239,low_standard
205950.0,2015-03-10,3,11963,low_standard
206000.0,2014-05-05,2,7158,low_standard
206000.0,2014-06-03,3,9600,low_standard
206000.0,2014-10-28,3,5233,low_standard
206000.0,2014-11-19,4,7560,low_standard
206000.0,2015-04-07,3,9360,low_standard
206000.0,2014-12-23,3,8400,low_standard
206000.0,2015-04-17,3,9239,low_standard
206000.0,2014-05-20,4,6025,low_standard
206000.0,2014-06-18,2,8867,low_standard
206000.0,2014-07-11,3,9800,low_standard
206000.0,2014-06-17,3,7000,low_standard
206000.0,2015-01-29,3,10350,low_standard
206000.0,2014-11-20,2,1566,low_standard
206135.0,2014-06-13,3,11070,low_standard
206325.0,2014-08-13,5,10202,low_standard
206600.0,2014-10-21,3,13464,low_standard
206990.0,2014-11-13,3,9620,low_standard
207000.0,2014-09-22,3,11100,low_standard
207000.0,2014-10-08,3,18730,low_standard
207000.0,2014-05-08,3,8995,low_standard
207000.0,2014-09-02,3,2550,low_standard
207000.0,2014-11-26,2,8160,low_standard
207000.0,2015-02-27,3,21275,low_standard
207000.0,2014-10-06,4,19680,low_standard
207000.0,2014-08-12,2,4860,low_standard
207000.0,2014-08-13,3,7740,low_standard
207000.0,2014-12-29,2,1158,low_standard
207000.0,2015-04-11,3,10800,low_standard
207000.0,2014-08-26,3,10200,low_standard
207000.0,2014-10-23,4,7728,low_standard
207000.0,2014-09-29,3,5546,low_standard
207100.0,2014-08-28,2,4500,low_standard
207200.0,2014-09-24,4,8400,low_standard
207500.0,2014-08-19,3,12528,low_standard
207500.0,2015-01-13,3,9750,low_standard
207500.0,2014-08-15,3,8816,low_standard
207950.0,2014-07-21,2,5000,low_standard
208000.0,2015-02-03,3,6120,low_standard
208000.0,2014-10-02,4,8677,low_standard
208000.0,2015-04-30,3,7420,low_standard
208000.0,2014-07-14,2,5700,low_standard
208000.0,2015-03-27,2,5750,low_standard
208000.0,2014-07-18,3,7995,low_standard
208000.0,2014-07-29,3,7200,low_standard
208000.0,2015-02-19,3,6240,low_standard
208000.0,2015-04-16,2,5100,low_standard
208000.0,2014-12-08,2,13438,low_standard
208000.0,2014-11-10,3,7247,low_standard
208000.0,2015-03-16,3,7314,low_standard
208000.0,2015-02-09,3,7420,low_standard
208400.0,2014-12-30,2,1268,low_standard
208417.0,2014-11-24,2,4200,low_standard
208500.0,2015-03-26,2,4814,low_standard
208633.0,2015-04-01,3,3810,low_standard
208800.0,2014-09-19,3,2450,low_standard
208950.0,2014-10-13,3,5700,low_standard
209000.0,2015-02-02,3,5200,low_standard
209000.0,2014-12-31,2,6120,low_standard
209000.0,2014-11-21,3,8084,low_standard
209000.0,2014-12-02,3,6900,low_standard
209000.0,2014-12-03,3,3954,low_standard
209000.0,2014-08-11,3,1340,low_standard
209000.0,2015-05-08,2,5265,low_standard
209500.0,2015-04-06,3,5488,low_standard
209900.0,2014-09-16,3,60720,low_standard
209900.0,2015-02-24,2,3003,low_standard
209950.0,2015-03-18,3,9600,low_standard
209950.0,2014-10-28,3,5525,low_standard
209950.0,2014-07-22,4,8400,low_standard
209950.0,2014-07-07,3,7300,low_standard
209950.0,2014-07-22,3,15570,low_standard
209950.0,2014-05-07,3,11130,low_standard
209950.0,2015-04-10,2,5080,low_standard
209950.0,2015-04-01,2,6250,low_standard
209950.0,2014-12-04,3,8800,low_standard
209950.0,2014-06-27,3,9583,low_standard
209977.0,2014-09-10,3,6134,low_standard
209995.0,2014-07-21,2,7303,low_standard
210000.0,2014-08-27,3,7210,low_standard
210000.0,2014-05-29,3,7617,low_standard
210000.0,2014-06-17,1,7129,low_standard
210000.0,2015-05-11,2,8140,low_standard
210000.0,2014-08-21,3,7300,low_standard
210000.0,2014-05-28,2,1157,low_standard
210000.0,2014-07-26,2,3554,low_standard
210000.0,2015-03-24,3,10125,low_standard
210000.0,2014-06-03,3,7962,low_standard
210000.0,2014-11-10,3,8125,low_standard
210000.0,2014-09-25,2,9750,low_standard
210000.0,2014-07-14,3,6612,low_standard
210000.0,2015-03-27,3,9435,low_standard
210000.0,2015-03-11,3,11725,low_standard
210000.0,2014-08-08,4,43560,low_standard
210000.0,2014-07-08,3,8179,low_standard
210000.0,2014-06-24,2,5500,low_standard
210000.0,2014-12-02,4,6174,low_standard
210000.0,2015-05-06,3,6732,low_standard
210000.0,2014-11-13,3,7500,low_standard
210000.0,2014-06-13,2,5680,low_standard
210000.0,2014-12-18,3,4992,low_standard
210000.0,2014-10-17,3,11390,low_standard
210000.0,2014-12-02,3,10111,low_standard
210000.0,2014-06-20,2,5756,low_standard
210000.0,2014-06-12,4,7680,low_standard
210000.0,2014-06-05,4,10403,low_standard
210000.0,2014-09-08,3,7200,low_standard
210000.0,2014-07-29,5,9148,low_standard
210000.0,2014-12-22,1,7583,low_standard
210000.0,2014-05-20,4,28710,low_standard
210000.0,2014-10-01,2,6000,low_standard
210000.0,2014-07-08,3,9380,low_standard
210000.0,2014-07-21,3,61014,low_standard
210000.0,2014-05-05,5,10200,low_standard
210000.0,2014-07-21,3,8600,low_standard
210000.0,2014-10-27,3,9775,low_standard
210000.0,2015-03-04,2,34133,low_standard
210000.0,2014-05-19,3,21043,low_standard
210000.0,2014-08-05,2,7570,low_standard
210000.0,2014-05-05,3,306848,low_standard
210000.0,2014-11-18,3,9600,low_standard
210000.0,2014-05-12,3,2643,low_standard
210000.0,2014-08-07,2,49658,low_standard
210000.0,2014-11-18,4,5393,low_standard
210000.0,2015-03-25,3,7440,low_standard
210000.0,2014-07-16,2,4750,low_standard
210000.0,2014-11-24,2,8874,low_standard
210000.0,2015-03-19,3,4961,low_standard
210000.0,2014-10-23,3,5200,low_standard
210000.0,2014-11-13,3,6223,low_standard
210000.0,2015-03-25,3,10800,low_standard
210000.0,2015-04-27,4,6485,low_standard
210000.0,2015-05-01,2,6000,low_standard
210000.0,2014-06-19,3,7210,low_standard
210000.0,2015-02-20,2,5000,low_standard
210000.0,2014-06-26,2,8040,low_standard
210000.0,2014-05-21,3,4842,low_standard
210000.0,2015-03-27,3,8970,low_standard
210000.0,2015-04-27,3,9150,low_standard
210000.0,2014-07-18,2,4590,low_standard
210000.0,2015-01-28,3,4583,low_standard
210000.0,2014-09-05,3,9484,low_standard
210000.0,2014-06-12,4,7840,low_standard
210000.0,2014-11-03,3,12201,low_standard
210000.0,2015-04-02,2,4700,low_standard
210000.0,2015-05-04,3,15236,low_standard
210000.0,2014-08-04,3,6000,low_standard
210000.0,2014-10-03,3,5454,low_standard
210490.0,2015-03-25,3,8528,low_standard
210500.0,2014-09-25,2,8600,low_standard
210500.0,2015-03-04,3,9600,low_standard
210500.0,2014-11-13,3,10178,low_standard
210750.0,2015-04-01,4,7076,low_standard
211000.0,2014-08-27,4,8288,low_standard
211000.0,2015-03-27,3,7412,low_standard
211000.0,2014-08-06,3,47916,low_standard
211000.0,2014-05-08,4,9200,low_standard
211000.0,2014-05-12,3,7620,low_standard
212000.0,2015-02-23,4,7500,low_standard
212000.0,2015-01-21,2,7386,low_standard
212000.0,2015-02-03,3,8350,low_standard
212000.0,2015-04-29,3,10000,low_standard
212000.0,2014-09-24,3,9750,low_standard
212000.0,2015-01-05,3,7875,low_standard
212000.0,2015-05-05,1,7620,low_standard
212000.0,2015-01-14,3,18000,low_standard
212000.0,2014-08-27,3,9225,low_standard
212000.0,2014-05-09,2,1525,low_standard
212000.0,2015-01-14,2,7153,low_standard
212000.0,2014-10-10,2,7000,low_standard
212000.0,2015-04-14,3,9450,low_standard
212000.0,2015-04-27,4,21780,low_standard
212000.0,2014-09-30,3,12233,low_standard
212000.0,2014-08-26,4,12705,low_standard
212000.0,2014-10-27,3,9600,low_standard
212000.0,2014-07-15,3,6800,low_standard
212500.0,2014-06-04,3,14400,low_standard
